time,lat,lon,ugrd10m,vgrd10m,dir,speed
2022-08-15 12:00:00,14.5,33.5,3.8114672,4.0231614,43.452226099242,5.54194098372816
2022-08-15 12:00:00,14.5,34,3.5214672,4.8031616,36.2472334708759,5.95576129444342
2022-08-15 12:00:00,14.5,34.5,4.161467,5.4731617,37.2472016338696,6.87555863813522
2022-08-15 12:00:00,14.5,35,3.7114673,5.3431616,34.7846196403916,6.50571790063816
2022-08-15 12:00:00,14.5,35.5,3.8214672,5.5031614,34.7766185670739,6.69988036871747
2022-08-15 12:00:00,14.5,36,3.2514672,5.1331615,32.3511470856831,6.07629705805749
2022-08-15 12:00:00,14.5,36.5,3.871467,4.6331615,39.8821105266439,6.03775142061772
2022-08-15 12:00:00,14.5,37,5.491467,3.2031615,59.7450750292187,6.35739360171849
2022-08-15 12:00:00,14.5,37.5,6.431467,0.9631616,81.4828130706774,6.50318752918932
2022-08-15 12:00:00,14.5,38,5.141467,-1.3268384,104.470379841422,5.30991365765994
2022-08-15 12:00:00,14.5,38.5,4.471467,-2.6568384,120.717765462272,5.20123133650134
2022-08-15 12:00:00,14.5,39,2.5714672,-0.42683837,99.4246072523833,2.60665198190708
2022-08-15 12:00:00,14.5,39.5,-4.168533,-2.7268384,236.809366473444,4.98119614468288
2022-08-15 12:00:00,14.5,40,-2.9185326,-3.9768384,216.274298294978,4.93285679875033
2022-08-15 12:00:00,14.5,40.5,-0.7685327,-4.146838,190.499488466758,4.21745277498318
2022-08-15 12:00:00,14.5,41,-2.3885326,-3.9468384,211.181327365859,4.61330915254737
2022-08-15 12:00:00,14.5,41.5,-1.6985327,-2.7068384,212.108143630844,3.19562004260266
2022-08-15 12:00:00,14.5,42,0.33146727,-2.8368382,173.335556178964,2.85613751840847
2022-08-15 12:00:00,14.5,42.5,2.3414671,-1.9868383,130.316076888131,3.07082962906269
2022-08-15 12:00:00,14.5,43,4.431467,-1.9568384,113.825199054812,4.84428697496376
2022-08-15 12:00:00,14.5,43.5,4.031467,-0.6268384,98.8379473301043,4.07990839992806
2022-08-15 12:00:00,14.5,44,2.5114672,2.1731615,49.1305083141253,3.32115919548553
2022-08-15 12:00:00,14.5,44.5,5.4814672,-0.13683838,91.4300247193066,5.48317493856587
2022-08-15 12:00:00,14.5,45,-1.0385327,-4.786838,192.240949973192,4.89820050704473
2022-08-15 12:00:00,14.5,45.5,0.031467285,-0.22683838,172.102265352553,0.229010568896494
2022-08-15 12:00:00,14.5,46,1.7314672,-0.11683837,93.8604325415812,1.73540481426672
2022-08-15 12:00:00,14.5,46.5,-0.15853271,-0.30683836,207.323826058563,0.345372841010166
2022-08-15 12:00:00,14.5,47,-0.7485327,3.3631616,347.452305465797,3.44545456372361
2022-08-15 12:00:00,14.5,47.5,1.3614672,4.2331614,17.8288027323102,4.44671208592661
2022-08-15 12:00:00,14.5,48,0.17146727,7.1331615,1.37701344498158,7.13522207151
2022-08-15 12:00:00,14.5,48.5,2.3514671,3.5331616,33.645429196865,4.24412869904966
2022-08-15 12:00:00,14.5,49,6.071467,7.5231614,38.9048015127426,9.66750583048901
2022-08-15 12:00:00,14.5,49.5,7.821467,13.043161,30.9494468348422,15.2085303334678
2022-08-15 12:00:00,14.5,50,5.311467,9.933162,28.1343366422067,11.2640751511313
2022-08-15 12:00:00,14.5,50.5,5.781467,8.353162,34.6882380569889,10.1587733546099
2022-08-15 12:00:00,14.5,51,2.8214672,6.1031613,24.8109129983577,6.72378279054979
2022-08-15 12:00:00,14.5,51.5,0.8814673,6.6231613,7.5808659666386,6.681560461957
2022-08-15 12:00:00,14.5,52,1.5914673,7.5731616,11.8677739538938,7.73857511346138
2022-08-15 12:00:00,14.5,52.5,1.8214673,7.6931615,13.3203192427817,7.9058508074749
2022-08-15 12:00:00,14.5,53,2.7914672,7.7331614,19.8482447333965,8.22156155283933
2022-08-15 12:00:00,14.5,53.5,4.371467,8.013162,28.614048993547,9.12800574990688
2022-08-15 12:00:00,14.5,54,5.391467,8.663161,31.8958249635972,10.2038362846534
2022-08-15 12:00:00,14.5,54.5,7.041467,8.403161,39.961477766205,10.963365008245
2022-08-15 12:00:00,14.5,55,7.1114674,9.023162,38.2428721562066,11.4887084156361
2022-08-15 12:00:00,14.5,55.5,4.261467,9.213161,24.8224882570353,10.1509820512111
2022-08-15 12:00:00,14.5,56,6.541467,11.433162,29.7759688854578,13.1722429308882
2022-08-15 12:00:00,14.5,56.5,6.891467,11.013162,32.0362023995864,12.9916147822483
2022-08-15 12:00:00,14.5,57,7.4014673,10.803162,34.4158406643311,13.0954200922007
2022-08-15 12:00:00,14.5,57.5,7.3814673,10.353162,35.4876320719485,12.7151100230872
2022-08-15 12:00:00,14.5,58,7.891467,9.893162,38.5782729344947,12.6550347992541
2022-08-15 12:00:00,14.5,58.5,8.291467,9.383162,41.4655465134113,12.5216673861884
2022-08-15 12:00:00,14.5,59,8.771467,9.293161,43.3457971707121,12.7789465412455
2022-08-15 12:00:00,14.5,59.5,8.731467,9.333161,43.0923057808582,12.7807046059288
2022-08-15 12:00:00,14.5,60,8.391467,8.753161,43.7914309932099,12.1257802183616
2022-08-15 12:00:00,14.5,60.5,8.661468,8.4231615,45.799143538046,12.0818325418831
2022-08-15 12:00:00,14.5,61,8.391467,7.7831616,47.1537999165363,11.4452751344738
2022-08-15 12:00:00,14.5,61.5,8.901467,7.7831616,48.8345766008917,11.8242851472638
2022-08-15 12:00:00,14.5,62,8.931467,7.4231615,50.269197636971,11.6135450843905
2022-08-15 12:00:00,14.5,62.5,8.991467,7.3831615,50.6095622946137,11.6343264758718
2022-08-15 12:00:00,14.5,63,8.691467,7.2131615,50.3102782567216,11.294746452983
2022-08-15 12:00:00,14.5,63.5,8.161468,7.0831614,49.0459945928378,10.8065135605094
2022-08-15 12:00:00,14.5,64,9.091467,6.7631617,53.3543620961058,11.3311574162764
2022-08-15 12:00:00,14.5,64.5,8.271467,6.4131613,52.2123111650181,10.4664131483478
2022-08-15 12:00:00,14.5,65,7.601467,6.3131614,50.2897304288305,9.88120981532823
2022-08-15 12:00:00,14.5,65.5,7.701467,6.1331615,51.4674897272054,9.84521528140301
2022-08-15 12:00:00,14.5,66,8.251467,5.3731613,56.9287710730969,9.8467035096984
2022-08-15 12:00:00,14.5,66.5,6.871467,4.9431615,54.2697040826197,8.46474478925214
2022-08-15 12:00:00,14.5,67,7.451467,5.0331616,55.9625807842539,8.99205628006206
2022-08-15 12:00:00,14.5,67.5,7.9214673,5.0131617,57.6720101649469,9.37450982266893
2022-08-15 12:00:00,14.5,68,7.251467,4.2831616,59.431293331196,8.42195030523237
2022-08-15 12:00:00,14.5,68.5,7.721467,3.6931615,64.4383078299638,8.55923445742499
2022-08-15 12:00:00,14.5,69,7.491467,3.4231615,65.4423763210701,8.23651094014761
2022-08-15 12:00:00,14.5,69.5,7.4214673,2.9631615,68.2347080121974,7.99115154155216
2022-08-15 12:00:00,14.5,70,7.7114673,2.3231616,73.2345131431018,8.05380703386193
2022-08-15 12:00:00,14,20,-0.038532715,5.4331617,359.593657422678,5.43329833788576
2022-08-15 12:00:00,14,20.5,0.26146728,5.4831614,2.73010967384885,5.48939195876561
2022-08-15 12:00:00,14,21,-1.2685326,5.2831616,346.498382765548,5.43332048097453
2022-08-15 12:00:00,14,21.5,0.20146728,5.1131616,2.25638415483464,5.11712913777102
2022-08-15 12:00:00,14,22,-1.1485327,4.3131614,345.088969623387,4.46346150710626
2022-08-15 12:00:00,14,22.5,-2.5285327,4.0231614,327.850885932581,4.75176864603268
2022-08-15 12:00:00,14,23,0.22146729,4.1731615,3.03780447818773,4.17903393927618
2022-08-15 12:00:00,14,23.5,-0.8785327,1.8531616,334.635662819562,2.05086021480837
